,x_Bi,x_In,x_Sn,Tm
2833,0.36,0.29,0.35,109.5
2834,0.35,0.3,0.35,109.5
2835,0.34,0.31,0.35,109.5
2836,0.33,0.32,0.35,109.5
2837,0.32,0.33,0.35,109.5
2838,0.31,0.34,0.35,109.5
2839,0.3,0.35,0.35,109.0
2840,0.29,0.36,0.35,108.5
2841,0.28,0.37,0.35,108.5
2842,0.27,0.38,0.35,107.5
2843,0.26,0.39,0.35,107.0
2844,0.25,0.4,0.35,106.5
2845,0.24,0.41,0.35,105.5
2846,0.23,0.42,0.35,104.5
2847,0.22,0.43,0.35,103.5
2848,0.21,0.44,0.35,102.0
2849,0.2,0.45,0.35,101.5
2850,0.19,0.46,0.35,101.0
2851,0.18,0.47,0.35,100.0
2852,0.17,0.48,0.35,99.5
2853,0.16,0.49,0.35,98.5
2854,0.15,0.5,0.35,97.5
2855,0.14,0.51,0.35,96.0
2856,0.13,0.52,0.35,95.0
2857,0.12,0.53,0.35,93.5
2858,0.11,0.54,0.35,92.0
2859,0.1,0.55,0.35,90.5
2860,0.09,0.56,0.35,89.13038078006355
2861,0.08,0.57,0.35,93.0
2862,0.07,0.58,0.35,97.0
2863,0.06,0.59,0.35,101.5
2864,0.05,0.6,0.35,105.5
2865,0.04,0.61,0.35,110.0
2866,0.03,0.62,0.35,114.0
2867,0.02,0.63,0.35,118.5
2868,0.01,0.64,0.35,123.0
163,0.0,0.65,0.35,128.0
232,0.6499999999999999,0.0,0.35000000000000003,199.5
2870,0.63,0.01,0.36,194.0
2871,0.62,0.02,0.36,190.5
2872,0.61,0.03,0.36,187.0
2873,0.6,0.04,0.36,183.5
2874,0.59,0.05,0.36,179.5
2875,0.58,0.06,0.36,176.0
2876,0.57,0.07,0.36,172.5
2877,0.56,0.08,0.36,169.0
2878,0.55,0.09,0.36,165.5
2879,0.54,0.1,0.36,162.0
2880,0.53,0.11,0.36,158.5
2881,0.52,0.12,0.36,154.5
2882,0.51,0.13,0.36,151.0
2883,0.5,0.14,0.36,147.5
2884,0.49,0.15,0.36,143.5
2885,0.48,0.16,0.36,140.0
2886,0.47,0.17,0.36,136.5
2887,0.46,0.18,0.36,132.5
2888,0.45,0.19,0.36,129.0
2889,0.44,0.2,0.36,125.0
2890,0.43,0.21,0.36,121.0
2891,0.42,0.22,0.36,117.0
2892,0.41,0.23,0.36,113.5
2893,0.4,0.24,0.36,109.5
2894,0.39,0.25,0.36,110.0
2895,0.38,0.26,0.36,110.0
2896,0.37,0.27,0.36,110.5
2897,0.36,0.28,0.36,111.0
2898,0.35,0.29,0.36,111.0
2899,0.34,0.3,0.36,111.5
2900,0.33,0.31,0.36,111.5
2901,0.32,0.32,0.36,111.5
2902,0.31,0.33,0.36,111.0
2903,0.3,0.34,0.36,111.0
2904,0.29,0.35,0.36,110.5
2905,0.28,0.36,0.36,110.5
2906,0.27,0.37,0.36,110.0
2907,0.26,0.38,0.36,109.0
2908,0.25,0.39,0.36,108.5
2909,0.24,0.4,0.36,107.5
2910,0.23,0.41,0.36,107.0
2911,0.22,0.42,0.36,106.0
2912,0.21,0.43,0.36,104.5
2913,0.2,0.44,0.36,103.5
2914,0.19,0.45,0.36,103.0
2915,0.18,0.46,0.36,102.5
2916,0.17,0.47,0.36,102.0
2917,0.16,0.48,0.36,101.0
2918,0.15,0.49,0.36,100.0
2919,0.14,0.5,0.36,99.0
2920,0.13,0.51,0.36,98.0
2921,0.12,0.52,0.36,96.5
2922,0.11,0.53,0.36,95.0
2923,0.1,0.54,0.36,93.5
2924,0.09,0.55,0.36,92.0
2925,0.08,0.56,0.36,92.5
2926,0.07,0.57,0.36,96.5
2927,0.06,0.58,0.36,100.5
2928,0.05,0.59,0.36,105.0
2929,0.04,0.6,0.36,109.0
2930,0.03,0.61,0.36,113.5
2931,0.02,0.62,0.36,118.0
2932,0.01,0.63,0.36,122.5
162,0.0,0.64,0.36,127.0
233,0.6399999999999999,0.0,0.36000000000000004,197.5
234,0.63,0.0,0.37,195.5
2934,0.62,0.01,0.37,191.5
2935,0.61,0.02,0.37,188.0
2936,0.6,0.03,0.37,184.5
2937,0.59,0.04,0.37,181.0
2938,0.58,0.05,0.37,177.5
2939,0.57,0.06,0.37,174.0
2940,0.56,0.07,0.37,170.5
2941,0.55,0.08,0.37,167.0
2942,0.54,0.09,0.37,163.0
2943,0.53,0.1,0.37,159.5
2944,0.52,0.11,0.37,156.0
2945,0.51,0.12,0.37,152.5
2946,0.5,0.13,0.37,148.5
2947,0.49,0.14,0.37,145.0
2948,0.48,0.15,0.37,141.5
2949,0.47,0.16,0.37,137.5
2950,0.46,0.17,0.37,134.0
2951,0.45,0.18,0.37,130.0
2952,0.44,0.19,0.37,126.5
2953,0.43,0.2,0.37,122.5
2954,0.42,0.21,0.37,118.5
2955,0.41,0.22,0.37,114.5
2956,0.4,0.23,0.37,111.0
2957,0.39,0.24,0.37,111.0
2958,0.38,0.25,0.37,111.5
2959,0.37,0.26,0.37,112.0
2960,0.36,0.27,0.37,112.5
2961,0.35,0.28,0.37,112.5
2962,0.34,0.29,0.37,113.0
2963,0.33,0.3,0.37,113.0
2964,0.32,0.31,0.37,113.0
2965,0.31,0.32,0.37,113.0
2966,0.3,0.33,0.37,113.0
2967,0.29,0.34,0.37,112.5
2968,0.28,0.35,0.37,112.0
2969,0.27,0.36,0.37,112.0
2970,0.26,0.37,0.37,111.5
2971,0.25,0.38,0.37,110.5
2972,0.24,0.39,0.37,110.0
2973,0.23,0.4,0.37,109.0
2974,0.22,0.41,0.37,108.0
2975,0.21,0.42,0.37,107.0
2976,0.2,0.43,0.37,106.0
2977,0.19,0.44,0.37,105.5
2978,0.18,0.45,0.37,105.0
2979,0.17,0.46,0.37,104.5
2980,0.16,0.47,0.37,103.5
2981,0.15,0.48,0.37,102.5
2982,0.14,0.49,0.37,101.5
2983,0.13,0.5,0.37,100.5
2984,0.12,0.51,0.37,99.5
2985,0.11,0.52,0.37,98.0
2986,0.1,0.53,0.37,97.0
2987,0.09,0.54,0.37,95.5
2988,0.08,0.55,0.37,93.5
2989,0.07,0.56,0.37,96.0
2990,0.06,0.57,0.37,100.0
2991,0.05,0.58,0.37,104.0
2992,0.04,0.59,0.37,108.5
2993,0.03,0.6,0.37,113.0
2994,0.02,0.61,0.37,117.5
2995,0.01,0.62,0.37,122.0
161,0.0,0.63,0.37,126.5
235,0.62,0.0,0.38,193.0
2997,0.61,0.01,0.38,189.5
2998,0.6,0.02,0.38,186.0
2999,0.59,0.03,0.38,182.5
3000,0.58,0.04,0.38,179.0
3001,0.57,0.05,0.38,175.0
3002,0.56,0.06,0.38,171.5
3003,0.55,0.07,0.38,168.0
3004,0.54,0.08,0.38,164.5
3005,0.53,0.09,0.38,161.0
3006,0.52,0.1,0.38,157.0
3007,0.51,0.11,0.38,153.5
3008,0.5,0.12,0.38,150.0
3009,0.49,0.13,0.38,146.5
3010,0.48,0.14,0.38,142.5
3011,0.47,0.15,0.38,139.0
3012,0.46,0.16,0.38,135.0
3013,0.45,0.17,0.38,131.5
3014,0.44,0.18,0.38,127.5
3015,0.43,0.19,0.38,124.0
3016,0.42,0.2,0.38,120.0
3017,0.41,0.21,0.38,116.0
3018,0.4,0.22,0.38,112.31790525244912
3019,0.39,0.23,0.38,112.5
3020,0.38,0.24,0.38,113.0
3021,0.37,0.25,0.38,113.5
3022,0.36,0.26,0.38,114.0
3023,0.35,0.27,0.38,114.0
3024,0.34,0.28,0.38,114.5
3025,0.33,0.29,0.38,114.5
3026,0.32,0.3,0.38,114.5
3027,0.31,0.31,0.38,114.5
3028,0.3,0.32,0.38,114.5
3029,0.29,0.33,0.38,114.5
3030,0.28,0.34,0.38,114.0
3031,0.27,0.35,0.38,113.5
3032,0.26,0.36,0.38,113.5
3033,0.25,0.37,0.38,112.5
3034,0.24,0.38,0.38,112.0
3035,0.23,0.39,0.38,111.5
3036,0.22,0.4,0.38,110.5
3037,0.21,0.41,0.38,109.5
3038,0.2,0.42,0.38,108.5
3039,0.19,0.43,0.38,107.5
3040,0.18,0.44,0.38,107.5
3041,0.17,0.45,0.38,106.5
3042,0.16,0.46,0.38,106.0
3043,0.15,0.47,0.38,105.0
3044,0.14,0.48,0.38,104.5
3045,0.13,0.49,0.38,103.5
3046,0.12,0.5,0.38,102.5
3047,0.11,0.51,0.38,101.0
3048,0.1,0.52,0.38,100.0
3049,0.09,0.53,0.38,98.5
3050,0.08,0.54,0.38,97.0
3051,0.07,0.55,0.38,95.5
3052,0.06,0.56,0.38,99.5
3053,0.05,0.57,0.38,103.5
3054,0.04,0.58,0.38,107.5
3055,0.03,0.59,0.38,112.0
3056,0.02,0.6,0.38,116.5
3057,0.01,0.61,0.38,121.0
160,0.0,0.62,0.38,125.5
236,0.61,0.0,0.39,191.0
3059,0.6,0.01,0.39,187.5
3060,0.59,0.02,0.39,183.5
3061,0.58,0.03,0.39,180.0
3062,0.57,0.04,0.39,176.5
3063,0.56,0.05,0.39,173.0
3064,0.55,0.06,0.39,169.5
3065,0.54,0.07,0.39,165.5
3066,0.53,0.08,0.39,162.0
3067,0.52,0.09,0.39,158.5
3068,0.51,0.1,0.39,155.0
3069,0.5,0.11,0.39,151.0
3070,0.49,0.12,0.39,147.5
3071,0.48,0.13,0.39,144.0
3072,0.47,0.14,0.39,140.0
3073,0.46,0.15,0.39,136.5
3074,0.45,0.16,0.39,133.0
3075,0.44,0.17,0.39,129.0
3076,0.43,0.18,0.39,125.0
3077,0.42,0.19,0.39,121.5
3078,0.41,0.2,0.39,117.5
3079,0.4,0.21,0.39,113.62260182802237
3080,0.39,0.22,0.39,113.5
3081,0.38,0.23,0.39,114.5
3082,0.37,0.24,0.39,115.0
3083,0.36,0.25,0.39,115.5
3084,0.35,0.26,0.39,115.5
3085,0.34,0.27,0.39,116.0
3086,0.33,0.28,0.39,116.0
3087,0.32,0.29,0.39,116.5
3088,0.31,0.3,0.39,116.5
3089,0.3,0.31,0.39,116.5
3090,0.29,0.32,0.39,116.0
3091,0.28,0.33,0.39,116.0
3092,0.27,0.34,0.39,115.5
3093,0.26,0.35,0.39,115.0
3094,0.25,0.36,0.39,114.5
3095,0.24,0.37,0.39,114.0
3096,0.23,0.38,0.39,113.5
3097,0.22,0.39,0.39,112.5
3098,0.21,0.4,0.39,111.5
3099,0.2,0.41,0.39,110.5
3100,0.19,0.42,0.39,110.0
3101,0.18,0.43,0.39,109.5
3102,0.17,0.44,0.39,109.0
3103,0.16,0.45,0.39,108.5
3104,0.15,0.46,0.39,108.0
3105,0.14,0.47,0.39,107.0
3106,0.13,0.48,0.39,106.0
3107,0.12,0.49,0.39,105.0
3108,0.11,0.5,0.39,104.0
3109,0.1,0.51,0.39,103.0
3110,0.09,0.52,0.39,101.5
3111,0.08,0.53,0.39,100.0
3112,0.07,0.54,0.39,98.5
3113,0.06,0.55,0.39,98.5
3114,0.05,0.56,0.39,102.5
3115,0.04,0.57,0.39,107.0
3116,0.03,0.58,0.39,111.5
3117,0.02,0.59,0.39,116.0
3118,0.01,0.6,0.39,120.5
159,0.0,0.61,0.39,125.0
237,0.6,0.0,0.4,188.5
3120,0.59,0.01,0.4,185.0
3121,0.58,0.02,0.4,181.5
3122,0.57,0.03,0.4,178.0
3123,0.56,0.04,0.4,174.0
3124,0.55,0.05,0.4,170.5
3125,0.54,0.06,0.4,167.0
3126,0.53,0.07,0.4,163.5
3127,0.52,0.08,0.4,160.0
3128,0.51,0.09,0.4,156.0
3129,0.5,0.1,0.4,152.5
3130,0.49,0.11,0.4,149.0
3131,0.48,0.12,0.4,145.0
3132,0.47,0.13,0.4,141.5
3133,0.46,0.14,0.4,138.0
3134,0.45,0.15,0.4,134.0
3135,0.44,0.16,0.4,130.5
3136,0.43,0.17,0.4,126.5
3137,0.42,0.18,0.4,123.0
3138,0.41,0.19,0.4,119.0
3139,0.4,0.2,0.4,115.0
3140,0.39,0.21,0.4,115.0
3141,0.38,0.22,0.4,115.5
3142,0.37,0.23,0.4,116.0
3143,0.36,0.24,0.4,116.5
3144,0.35,0.25,0.4,117.0
3145,0.34,0.26,0.4,117.5
3146,0.33,0.27,0.4,117.5
3147,0.32,0.28,0.4,118.0
3148,0.31,0.29,0.4,118.0
3149,0.3,0.3,0.4,118.0
3150,0.29,0.31,0.4,118.0
3151,0.28,0.32,0.4,117.5
3152,0.27,0.33,0.4,117.5
3153,0.26,0.34,0.4,117.0
3154,0.25,0.35,0.4,116.5
3155,0.24,0.36,0.4,116.0
3156,0.23,0.37,0.4,115.5
3157,0.22,0.38,0.4,115.0
3158,0.21,0.39,0.4,114.0
3159,0.2,0.4,0.4,113.0
3160,0.19,0.41,0.4,112.0
3161,0.18,0.42,0.4,111.5
3162,0.17,0.43,0.4,111.5
3163,0.16,0.44,0.4,111.0
3164,0.15,0.45,0.4,110.0
3165,0.14,0.46,0.4,109.5
3166,0.13,0.47,0.4,108.5
3167,0.12,0.48,0.4,108.0
3168,0.11,0.49,0.4,107.0
3169,0.1,0.5,0.4,105.5
3170,0.09,0.51,0.4,104.5
3171,0.08,0.52,0.4,103.5
3172,0.07,0.53,0.4,102.0
3173,0.06,0.54,0.4,100.5
3174,0.05,0.55,0.4,102.0
3175,0.04,0.56,0.4,106.5
3176,0.03,0.57,0.4,110.5
3177,0.02,0.58,0.4,115.0
3178,0.01,0.59,0.4,119.5
158,0.0,0.6,0.4,124.5
3180,0.58,0.01,0.41,183.0
3181,0.57,0.02,0.41,179.0
3182,0.56,0.03,0.41,175.5
3183,0.55,0.04,0.41,172.0
3184,0.54,0.05,0.41,168.5
3185,0.53,0.06,0.41,164.5
3186,0.52,0.07,0.41,161.0
3187,0.51,0.08,0.41,157.5
3188,0.5,0.09,0.41,154.0
3189,0.49,0.1,0.41,150.0
3190,0.48,0.11,0.41,146.5
3191,0.47,0.12,0.41,143.0
3192,0.46,0.13,0.41,139.0
3193,0.45,0.14,0.41,135.5
3194,0.44,0.15,0.41,131.5
3195,0.43,0.16,0.41,128.0
3196,0.42,0.17,0.41,124.0
3197,0.41,0.18,0.41,120.5
3198,0.4,0.19,0.41,116.5
3199,0.39,0.2,0.41,116.0
3200,0.38,0.21,0.41,117.0
3201,0.37,0.22,0.41,117.5
3202,0.36,0.23,0.41,118.0
3203,0.35,0.24,0.41,118.5
3204,0.34,0.25,0.41,119.0
3205,0.33,0.26,0.41,119.0
3206,0.32,0.27,0.41,119.5
3207,0.31,0.28,0.41,119.5
3208,0.3,0.29,0.41,119.5
3209,0.29,0.3,0.41,119.5
3210,0.28,0.31,0.41,119.5
3211,0.27,0.32,0.41,119.5
3212,0.26,0.33,0.41,119.0
3213,0.25,0.34,0.41,118.5
3214,0.24,0.35,0.41,118.0
3215,0.23,0.36,0.41,117.5
3216,0.22,0.37,0.41,117.0
3217,0.21,0.38,0.41,116.0
3218,0.2,0.39,0.41,115.5
3219,0.19,0.4,0.41,114.5
3220,0.18,0.41,0.41,114.0
3221,0.17,0.42,0.41,113.5
3222,0.16,0.43,0.41,113.0
3223,0.15,0.44,0.41,112.5
3224,0.14,0.45,0.41,112.0
3225,0.13,0.46,0.41,111.5
3226,0.12,0.47,0.41,110.5
3227,0.11,0.48,0.41,109.5
3228,0.1,0.49,0.41,108.5
3229,0.09,0.5,0.41,107.5
3230,0.08,0.51,0.41,106.5
3231,0.07,0.52,0.41,105.0
3232,0.06,0.53,0.41,103.5
3233,0.05,0.54,0.41,102.0
3234,0.04,0.55,0.41,105.5
3235,0.03,0.56,0.41,110.0
3236,0.02,0.57,0.41,114.5
3237,0.01,0.58,0.41,119.0
238,0.59,0.0,0.41000000000000003,186.5
157,0.0,0.59,0.41000000000000003,123.5
156,0.0,0.5800000000000001,0.41999999999999993,123.0
3239,0.57,0.01,0.42,180.5
3240,0.56,0.02,0.42,177.0
3241,0.55,0.03,0.42,173.5
3242,0.54,0.04,0.42,169.5
3243,0.53,0.05,0.42,166.0
3244,0.52,0.06,0.42,162.5
3245,0.51,0.07,0.42,159.0
3246,0.5,0.08,0.42,155.0
3247,0.49,0.09,0.42,151.5
3248,0.48,0.1,0.42,148.0
3249,0.47,0.11,0.42,144.0
3250,0.46,0.12,0.42,140.5
3251,0.45,0.13,0.42,136.5
3252,0.44,0.14,0.42,133.0
3253,0.43,0.15,0.42,129.0
3254,0.42,0.16,0.42,125.5
3255,0.41,0.17,0.42,121.5
3256,0.4,0.18,0.42,118.0
3257,0.39,0.19,0.42,117.5
3258,0.38,0.2,0.42,118.0
3259,0.37,0.21,0.42,118.5
3260,0.36,0.22,0.42,119.5
3261,0.35,0.23,0.42,120.0
3262,0.34,0.24,0.42,120.0
3263,0.33,0.25,0.42,120.5
3264,0.32,0.26,0.42,121.0
3265,0.31,0.27,0.42,121.0
3266,0.3,0.28,0.42,121.0
3267,0.29,0.29,0.42,121.0
3268,0.28,0.3,0.42,121.0
3269,0.27,0.31,0.42,121.0
3270,0.26,0.32,0.42,121.0
3271,0.25,0.33,0.42,120.5
3272,0.24,0.34,0.42,120.0
3273,0.23,0.35,0.42,119.5
3274,0.22,0.36,0.42,119.0
3275,0.21,0.37,0.42,118.5
3276,0.2,0.38,0.42,117.5
3277,0.19,0.39,0.42,116.5
3278,0.18,0.4,0.42,116.0
3279,0.17,0.41,0.42,115.5
3280,0.16,0.42,0.42,115.5
3281,0.15,0.43,0.42,115.0
3282,0.14,0.44,0.42,114.5
3283,0.13,0.45,0.42,114.0
3284,0.12,0.46,0.42,113.0
3285,0.11,0.47,0.42,112.5
3286,0.1,0.48,0.42,111.5
3287,0.09,0.49,0.42,110.5
3288,0.08,0.5,0.42,109.5
3289,0.07,0.51,0.42,108.0
3290,0.06,0.52,0.42,107.0
3291,0.05,0.53,0.42,105.5
3292,0.04,0.54,0.42,105.0
3293,0.03,0.55,0.42,109.0
3294,0.02,0.56,0.42,113.5
3295,0.01,0.57,0.42,118.0
239,0.58,0.0,0.42000000000000004,184.0
155,0.0,0.5700000000000001,0.42999999999999994,122.0
240,0.5700000000000001,0.0,0.43,182.0
3297,0.56,0.01,0.43,178.5
3298,0.55,0.02,0.43,174.5
3299,0.54,0.03,0.43,171.0
3300,0.53,0.04,0.43,167.5
3301,0.52,0.05,0.43,163.5
3302,0.51,0.06,0.43,160.0
3303,0.5,0.07,0.43,156.5
3304,0.49,0.08,0.43,153.0
3305,0.48,0.09,0.43,149.0
3306,0.47,0.1,0.43,145.5
3307,0.46,0.11,0.43,141.5
3308,0.45,0.12,0.43,138.0
3309,0.44,0.13,0.43,134.5
3310,0.43,0.14,0.43,130.5
3311,0.42,0.15,0.43,127.0
3312,0.41,0.16,0.43,123.0
3313,0.4,0.17,0.43,119.0
3314,0.39,0.18,0.43,118.5
3315,0.38,0.19,0.43,119.5
3316,0.37,0.2,0.43,120.0
3317,0.36,0.21,0.43,120.5
3318,0.35,0.22,0.43,121.0
3319,0.34,0.23,0.43,121.5
3320,0.33,0.24,0.43,122.0
3321,0.32,0.25,0.43,122.5
3322,0.31,0.26,0.43,122.5
3323,0.3,0.27,0.43,122.5
3324,0.29,0.28,0.43,123.0
3325,0.28,0.29,0.43,123.0
3326,0.27,0.3,0.43,123.0
3327,0.26,0.31,0.43,122.5
3328,0.25,0.32,0.43,122.5
3329,0.24,0.33,0.43,122.0
3330,0.23,0.34,0.43,121.5
3331,0.22,0.35,0.43,121.0
3332,0.21,0.36,0.43,120.5
3333,0.2,0.37,0.43,119.5
3334,0.19,0.38,0.43,119.0
3335,0.18,0.39,0.43,118.0
3336,0.17,0.4,0.43,118.0
3337,0.16,0.41,0.43,117.5
3338,0.15,0.42,0.43,117.0
3339,0.14,0.43,0.43,116.5
3340,0.13,0.44,0.43,116.0
3341,0.12,0.45,0.43,115.5
3342,0.11,0.46,0.43,115.0
3343,0.1,0.47,0.43,114.0
3344,0.09,0.48,0.43,113.0
3345,0.08,0.49,0.43,112.0
3346,0.07,0.5,0.43,111.0
3347,0.06,0.51,0.43,110.0
3348,0.05,0.52,0.43,108.5
3349,0.04,0.53,0.43,107.5
3350,0.03,0.54,0.43,108.5
3351,0.02,0.55,0.43,113.0
3352,0.01,0.56,0.43,117.5
154,0.0,0.56,0.43999999999999995,121.0
241,0.56,0.0,0.44,179.5
3354,0.55,0.01,0.44,176.0
3355,0.54,0.02,0.44,172.5
3356,0.53,0.03,0.44,168.5
3357,0.52,0.04,0.44,165.0
3358,0.51,0.05,0.44,161.5
3359,0.5,0.06,0.44,158.0
3360,0.49,0.07,0.44,154.0
3361,0.48,0.08,0.44,150.5
3362,0.47,0.09,0.44,146.5
3363,0.46,0.1,0.44,143.0
3364,0.45,0.11,0.44,139.5
3365,0.44,0.12,0.44,135.5
3366,0.43,0.13,0.44,132.0
3367,0.42,0.14,0.44,128.0
3368,0.41,0.15,0.44,124.5
3369,0.4,0.16,0.44,120.5
3370,0.39,0.17,0.44,119.5
3371,0.38,0.18,0.44,120.5
3372,0.37,0.19,0.44,121.0
3373,0.36,0.2,0.44,122.0
3374,0.35,0.21,0.44,122.5
3375,0.34,0.22,0.44,123.0
3376,0.33,0.23,0.44,123.5
3377,0.32,0.24,0.44,123.5
3378,0.31,0.25,0.44,124.0
3379,0.3,0.26,0.44,124.5
3380,0.29,0.27,0.44,124.5
3381,0.28,0.28,0.44,124.5
3382,0.27,0.29,0.44,124.5
3383,0.26,0.3,0.44,124.5
3384,0.25,0.31,0.44,124.0
3385,0.24,0.32,0.44,124.0
3386,0.23,0.33,0.44,123.5
3387,0.22,0.34,0.44,123.0
3388,0.21,0.35,0.44,122.5
3389,0.2,0.36,0.44,122.0
3390,0.19,0.37,0.44,121.0
3391,0.18,0.38,0.44,120.0
3392,0.17,0.39,0.44,120.0
3393,0.16,0.4,0.44,119.5
3394,0.15,0.41,0.44,119.5
3395,0.14,0.42,0.44,119.0
3396,0.13,0.43,0.44,118.5
3397,0.12,0.44,0.44,118.0
3398,0.11,0.45,0.44,117.5
3399,0.1,0.46,0.44,116.5
3400,0.09,0.47,0.44,116.0
3401,0.08,0.48,0.44,115.0
3402,0.07,0.49,0.44,114.0
3403,0.06,0.5,0.44,113.0
3404,0.05,0.51,0.44,112.0
3405,0.04,0.52,0.44,110.5
3406,0.03,0.53,0.44,109.5
3407,0.02,0.54,0.44,112.0
3408,0.01,0.55,0.44,116.5
153,0.0,0.55,0.44999999999999996,120.5
242,0.55,0.0,0.45,177.5
3410,0.54,0.01,0.45,174.0
3411,0.53,0.02,0.45,170.0
3412,0.52,0.03,0.45,166.5
3413,0.51,0.04,0.45,163.0
3414,0.5,0.05,0.45,159.0
3415,0.49,0.06,0.45,155.5
3416,0.48,0.07,0.45,151.5
3417,0.47,0.08,0.45,148.0
3418,0.46,0.09,0.45,144.5
3419,0.45,0.1,0.45,140.5
3420,0.44,0.11,0.45,137.0
3421,0.43,0.12,0.45,133.0
3422,0.42,0.13,0.45,129.5
3423,0.41,0.14,0.45,125.5
3424,0.4,0.15,0.45,122.0
3425,0.39,0.16,0.45,121.0
3426,0.38,0.17,0.45,121.5
3427,0.37,0.18,0.45,122.5
3428,0.36,0.19,0.45,123.0
3429,0.35,0.2,0.45,123.5
3430,0.34,0.21,0.45,124.0
3431,0.33,0.22,0.45,124.5
3432,0.32,0.23,0.45,125.0
3433,0.31,0.24,0.45,125.5
3434,0.3,0.25,0.45,126.0
3435,0.29,0.26,0.45,126.0
3436,0.28,0.27,0.45,126.0
3437,0.27,0.28,0.45,126.0
3438,0.26,0.29,0.45,126.0
3439,0.25,0.3,0.45,126.0
3440,0.24,0.31,0.45,125.5
3441,0.23,0.32,0.45,125.5
3442,0.22,0.33,0.45,125.0
3443,0.21,0.34,0.45,124.5
3444,0.2,0.35,0.45,124.0
3445,0.19,0.36,0.45,123.0
3446,0.18,0.37,0.45,122.5
3447,0.17,0.38,0.45,122.0
3448,0.16,0.39,0.45,122.0
3449,0.15,0.4,0.45,121.5
3450,0.14,0.41,0.45,121.5
3451,0.13,0.42,0.45,121.0
3452,0.12,0.43,0.45,120.5
3453,0.11,0.44,0.45,120.0
3454,0.1,0.45,0.45,119.5
3455,0.09,0.46,0.45,118.5
3456,0.08,0.47,0.45,118.0
3457,0.07,0.48,0.45,117.0
3458,0.06,0.49,0.45,116.0
3459,0.05,0.5,0.45,115.0
3460,0.04,0.51,0.45,114.0
3461,0.03,0.52,0.45,112.5
3462,0.02,0.53,0.45,111.5268642395198
3463,0.01,0.54,0.45,116.0
152,0.0,0.54,0.45999999999999996,119.5
243,0.54,0.0,0.46,175.0
3465,0.53,0.01,0.46,171.5
3466,0.52,0.02,0.46,168.0
3467,0.51,0.03,0.46,164.0
3468,0.5,0.04,0.46,160.5
3469,0.49,0.05,0.46,156.5
3470,0.48,0.06,0.46,153.0
3471,0.47,0.07,0.46,149.5
3472,0.46,0.08,0.46,145.5
3473,0.45,0.09,0.46,142.0
3474,0.44,0.1,0.46,138.0
3475,0.43,0.11,0.46,134.5
3476,0.42,0.12,0.46,130.5
3477,0.41,0.13,0.46,127.0
3478,0.4,0.14,0.46,123.0
3479,0.39,0.15,0.46,122.0
3480,0.38,0.16,0.46,123.0
3481,0.37,0.17,0.46,123.5
3482,0.36,0.18,0.46,124.5
3483,0.35,0.19,0.46,125.0
3484,0.34,0.2,0.46,125.5
3485,0.33,0.21,0.46,126.0
3486,0.32,0.22,0.46,126.5
3487,0.31,0.23,0.46,127.0
3488,0.3,0.24,0.46,127.0
3489,0.29,0.25,0.46,127.5
3490,0.28,0.26,0.46,127.5
3491,0.27,0.27,0.46,127.5
3492,0.26,0.28,0.46,127.5
3493,0.25,0.29,0.46,127.5
3494,0.24,0.3,0.46,127.5
3495,0.23,0.31,0.46,127.0
3496,0.22,0.32,0.46,127.0
3497,0.21,0.33,0.46,126.5
3498,0.2,0.34,0.46,126.0
3499,0.19,0.35,0.46,125.5
3500,0.18,0.36,0.46,124.5
3501,0.17,0.37,0.46,124.0
3502,0.16,0.38,0.46,124.0
3503,0.15,0.39,0.46,123.5
3504,0.14,0.4,0.46,123.5
3505,0.13,0.41,0.46,123.0
3506,0.12,0.42,0.46,123.0
3507,0.11,0.43,0.46,122.5
3508,0.1,0.44,0.46,122.0
3509,0.09,0.45,0.46,121.5
3510,0.08,0.46,0.46,120.5
3511,0.07,0.47,0.46,120.0
3512,0.06,0.48,0.46,119.0
3513,0.05,0.49,0.46,118.0
3514,0.04,0.5,0.46,117.0
3515,0.03,0.51,0.46,116.0
3516,0.02,0.52,0.46,114.5
3517,0.01,0.53,0.46,115.0
3519,0.52,0.01,0.47,169.0
3520,0.51,0.02,0.47,165.5
3521,0.5,0.03,0.47,162.0
3522,0.49,0.04,0.47,158.0
3523,0.48,0.05,0.47,154.5
3524,0.47,0.06,0.47,150.5
3525,0.46,0.07,0.47,147.0
3526,0.45,0.08,0.47,143.5
3527,0.44,0.09,0.47,139.5
3528,0.43,0.1,0.47,136.0
3529,0.42,0.11,0.47,132.0
3530,0.41,0.12,0.47,128.5
3531,0.4,0.13,0.47,124.5
3532,0.39,0.14,0.47,123.0
3533,0.38,0.15,0.47,124.0
3534,0.37,0.16,0.47,124.5
3535,0.36,0.17,0.47,125.5
3536,0.35,0.18,0.47,126.0
3537,0.34,0.19,0.47,127.0
3538,0.33,0.2,0.47,127.5
3539,0.32,0.21,0.47,128.0
3540,0.31,0.22,0.47,128.5
3541,0.3,0.23,0.47,128.5
3542,0.29,0.24,0.47,129.0
3543,0.28,0.25,0.47,129.0
3544,0.27,0.26,0.47,129.5
3545,0.26,0.27,0.47,129.5
3546,0.25,0.28,0.47,129.5
3547,0.24,0.29,0.47,129.0
3548,0.23,0.3,0.47,129.0
3549,0.22,0.31,0.47,128.5
3550,0.21,0.32,0.47,128.5
3551,0.2,0.33,0.47,128.0
3552,0.19,0.34,0.47,127.5
