Time,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11
484,25.4,25.3,25.3,25.4,1.33E+02,1.33E+02,1.13E+02,1.19E+02,83.7,78.8,90
485,25.4,25.3,25.3,25.4,1.33E+02,1.33E+02,1.13E+02,1.19E+02,83.4,78.7,89.8
486,25.4,25.3,25.3,25.4,1.33E+02,1.33E+02,1.12E+02,1.19E+02,83.1,78.6,89.5
487,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.12E+02,1.19E+02,82.8,78.5,89.3
488,25.4,25.4,25.3,25.4,1.33E+02,1.32E+02,1.11E+02,1.19E+02,82.5,78.3,89.1
489,25.4,25.4,25.3,25.4,1.33E+02,1.32E+02,1.11E+02,1.19E+02,82.3,78.2,88.8
490,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.10E+02,1.19E+02,82,78,88.6
491,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.10E+02,1.18E+02,81.7,77.9,88.4
492,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.10E+02,1.18E+02,81.4,77.9,88.2
493,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.09E+02,1.18E+02,81.1,77.6,87.9
494,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.09E+02,1.18E+02,80.8,77.6,87.7
495,25.4,25.3,25.3,25.4,1.33E+02,1.32E+02,1.08E+02,1.18E+02,80.5,77.4,87.5
496,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.08E+02,1.18E+02,80.3,77.3,87.2
497,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.07E+02,1.18E+02,79.9,77.1,87
498,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.07E+02,1.18E+02,79.6,77.1,86.8
499,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.07E+02,1.18E+02,79.4,76.9,86.6
500,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.06E+02,1.17E+02,79.1,76.8,86.4
501,25.4,25.3,25.3,25.4,1.32E+02,1.31E+02,1.06E+02,1.17E+02,78.9,76.7,86.1
502,25.4,25.3,25.3,25.4,1.32E+02,1.30E+02,1.05E+02,1.17E+02,78.6,76.5,85.9
503,25.4,25.3,25.3,25.4,1.31E+02,1.30E+02,1.05E+02,1.17E+02,78.3,76.5,85.7
504,25.4,25.3,25.3,25.4,1.31E+02,1.30E+02,1.05E+02,1.16E+02,78,76.4,85.5
505,25.3,25.3,25.3,25.4,1.31E+02,1.29E+02,1.04E+02,1.16E+02,77.8,76.2,85.3
506,25.4,25.3,25.3,25.4,1.31E+02,1.29E+02,1.04E+02,1.16E+02,77.5,76.1,85
507,25.4,25.3,25.3,25.4,1.31E+02,1.29E+02,1.03E+02,1.15E+02,77.3,76,84.8
508,25.4,25.3,25.3,25.4,1.31E+02,1.28E+02,1.03E+02,1.15E+02,77,75.9,84.6
509,25.4,25.3,25.3,25.4,1.30E+02,1.28E+02,1.02E+02,1.15E+02,76.7,75.8,84.4
510,25.4,25.3,25.3,25.4,1.30E+02,1.28E+02,1.02E+02,1.14E+02,76.5,75.7,84.1
511,25.4,25.4,25.4,25.5,1.30E+02,1.27E+02,1.02E+02,1.14E+02,76.2,75.6,84
512,25.5,25.4,25.4,25.5,1.29E+02,1.27E+02,1.01E+02,1.14E+02,76,75.5,83.7
513,25.5,25.4,25.4,25.5,1.29E+02,1.26E+02,1.01E+02,1.13E+02,75.8,75.4,83.5
514,25.5,25.4,25.4,25.5,1.29E+02,1.26E+02,1.00E+02,1.13E+02,75.5,75.3,83.4
515,25.5,25.4,25.4,25.5,1.28E+02,1.25E+02,1.00E+02,1.13E+02,75.3,75.1,83.1
516,25.5,25.4,25.4,25.5,1.28E+02,1.25E+02,9.96E+01,1.12E+02,75,75.1,82.9
517,25.5,25.4,25.4,25.5,1.28E+02,1.24E+02,9.92E+01,1.12E+02,74.8,75,82.7
518,25.5,25.4,25.4,25.5,1.27E+02,1.24E+02,9.88E+01,1.11E+02,74.4,74.8,82.4
519,25.5,25.4,25.4,25.5,1.27E+02,1.23E+02,9.85E+01,1.11E+02,74.2,74.8,82.3
520,25.5,25.4,25.4,25.5,1.26E+02,1.23E+02,9.81E+01,1.10E+02,74.1,74.8,82
521,25.5,25.4,25.4,25.5,1.26E+02,1.22E+02,9.77E+01,1.10E+02,73.8,74.7,81.8
522,25.5,25.4,25.4,25.5,1.25E+02,1.22E+02,9.73E+01,1.10E+02,73.6,74.6,81.7
523,25.5,25.4,25.4,25.5,1.25E+02,1.21E+02,9.70E+01,1.09E+02,73.3,74.5,81.5
524,25.5,25.4,25.4,25.5,1.24E+02,1.21E+02,9.66E+01,1.09E+02,73.1,74.5,81.3
525,25.4,25.4,25.4,25.5,1.24E+02,1.20E+02,9.62E+01,1.08E+02,72.8,74.4,81.1
526,25.4,25.4,25.4,25.5,1.23E+02,1.20E+02,9.59E+01,1.08E+02,72.6,74.4,80.9
527,25.5,25.4,25.4,25.5,1.23E+02,1.19E+02,9.55E+01,1.08E+02,72.4,74.4,80.6
528,25.5,25.4,25.4,25.5,1.22E+02,1.19E+02,9.52E+01,1.07E+02,72.1,74.4,80.5
529,25.5,25.4,25.4,25.5,1.22E+02,1.18E+02,9.48E+01,1.07E+02,72,74.2,80.3
530,25.5,25.4,25.4,25.5,1.21E+02,1.18E+02,9.44E+01,1.06E+02,71.7,74.3,80
531,25.5,25.4,25.4,25.5,1.21E+02,1.17E+02,9.41E+01,1.06E+02,71.5,74.3,79.9
532,25.5,25.4,25.4,25.5,1.20E+02,1.17E+02,9.38E+01,1.06E+02,71.3,74.2,79.7
533,25.5,25.4,25.4,25.5,1.20E+02,1.16E+02,9.34E+01,1.05E+02,71,74.2,79.5
534,25.5,25.4,25.4,25.5,1.19E+02,1.16E+02,9.31E+01,1.05E+02,70.8,74.2,79.3
535,25.5,25.4,25.4,25.5,1.19E+02,1.15E+02,9.28E+01,1.04E+02,70.6,74.2,79.1
536,25.4,25.4,25.4,25.5,1.18E+02,1.15E+02,9.25E+01,1.04E+02,70.4,74.2,78.9
537,25.5,25.4,25.4,25.5,1.18E+02,1.15E+02,9.21E+01,1.04E+02,70.2,74.2,78.7
538,25.5,25.4,25.4,25.5,1.17E+02,1.14E+02,9.18E+01,1.03E+02,70,74.2,78.5
539,25.5,25.4,25.4,25.5,1.17E+02,1.14E+02,9.15E+01,1.03E+02,69.8,74.2,78.3
540,25.5,25.4,25.4,25.5,1.16E+02,1.13E+02,9.12E+01,1.02E+02,69.6,74.2,78.1
541,25.5,25.4,25.4,25.5,1.16E+02,1.13E+02,9.09E+01,1.02E+02,69.4,74.3,77.9
542,25.5,25.4,25.4,25.5,1.15E+02,1.12E+02,9.05E+01,1.02E+02,69.2,74.3,77.7
543,25.4,25.4,25.4,25.5,1.15E+02,1.12E+02,9.02E+01,1.01E+02,69,74.4,77.6
544,25.5,25.4,25.4,25.5,1.14E+02,1.11E+02,8.99E+01,1.01E+02,68.8,74.4,77.4
545,25.4,25.4,25.4,25.5,1.14E+02,1.11E+02,8.96E+01,1.01E+02,68.6,74.4,77.2
546,25.5,25.4,25.4,25.5,1.13E+02,1.10E+02,8.93E+01,1.00E+02,68.3,74.4,77
547,25.5,25.4,25.4,25.5,1.13E+02,1.10E+02,8.90E+01,9.98E+01,68.2,74.4,76.8
548,25.4,25.4,25.4,25.5,1.12E+02,1.10E+02,8.86E+01,9.94E+01,68,74.5,76.6
549,25.4,25.4,25.4,25.5,1.12E+02,1.09E+02,8.83E+01,9.91E+01,67.7,74.5,76.5
550,25.5,25.4,25.4,25.5,1.11E+02,1.09E+02,8.80E+01,9.87E+01,67.6,74.5,76.2
551,25.4,25.4,25.4,25.5,1.11E+02,1.08E+02,8.77E+01,9.83E+01,67.4,74.5,76.1
552,25.4,25.4,25.4,25.5,1.11E+02,1.08E+02,8.74E+01,9.79E+01,67.2,74.7,75.8
553,25.4,25.4,25.4,25.5,1.10E+02,1.07E+02,8.71E+01,9.76E+01,66.9,74.7,75.6
554,25.4,25.4,25.4,25.5,1.10E+02,1.07E+02,8.68E+01,9.72E+01,66.8,74.7,75.5
555,25.4,25.4,25.4,25.5,1.09E+02,1.06E+02,8.65E+01,9.68E+01,66.6,74.8,75.3
556,25.4,25.4,25.4,25.5,1.09E+02,1.06E+02,8.63E+01,9.64E+01,66.4,74.8,75.1
557,25.4,25.4,25.4,25.5,1.08E+02,1.06E+02,8.60E+01,9.61E+01,66.2,74.8,74.9
558,25.4,25.4,25.4,25.5,1.08E+02,1.05E+02,8.56E+01,9.57E+01,66,74.8,74.8
559,25.4,25.4,25.4,25.5,1.07E+02,1.05E+02,8.53E+01,9.54E+01,65.8,74.9,74.5
560,25.4,25.4,25.4,25.5,1.07E+02,1.04E+02,8.50E+01,9.50E+01,65.6,75,74.4
561,25.4,25.4,25.4,25.5,1.07E+02,1.04E+02,8.48E+01,9.46E+01,65.4,75,74.2
562,25.4,25.4,25.4,25.5,1.06E+02,1.04E+02,8.45E+01,9.43E+01,65.3,75,74
563,25.4,25.4,25.4,25.5,1.06E+02,1.03E+02,8.43E+01,9.40E+01,65.1,75,73.8
564,25.4,25.4,25.4,25.5,1.05E+02,1.03E+02,8.40E+01,9.37E+01,64.9,75.1,73.6
565,25.4,25.4,25.4,25.5,1.05E+02,1.02E+02,8.37E+01,9.33E+01,64.8,75.1,73.5
566,25.4,25.4,25.3,25.5,1.04E+02,1.02E+02,8.34E+01,9.30E+01,64.5,75.1,73.3
567,25.4,25.4,25.4,25.5,1.04E+02,1.02E+02,8.31E+01,9.27E+01,64.4,75.1,73.1
568,25.4,25.4,25.3,25.4,1.04E+02,1.01E+02,8.28E+01,9.23E+01,64.2,75.2,72.9
569,25.4,25.4,25.3,25.5,1.03E+02,1.01E+02,8.26E+01,9.20E+01,64,75.2,72.7
570,25.4,25.4,25.3,25.4,1.03E+02,1.00E+02,8.23E+01,9.16E+01,63.9,75.2,72.5
571,25.4,25.4,25.3,25.4,1.02E+02,1.00E+02,8.20E+01,9.13E+01,63.7,75.3,72.3
572,25.4,25.4,25.3,25.4,1.02E+02,9.96E+01,8.17E+01,9.10E+01,63.5,75.3,72.2
573,25.4,25.4,25.3,25.5,1.02E+02,9.92E+01,8.15E+01,9.07E+01,63.3,75.3,72
574,25.4,25.4,25.3,25.4,1.01E+02,9.89E+01,8.11E+01,9.04E+01,63.2,75.3,71.8
575,25.4,25.4,25.4,25.4,1.01E+02,9.85E+01,8.09E+01,9.00E+01,63,75.3,71.6
576,25.4,25.4,25.3,25.4,1.00E+02,9.82E+01,8.06E+01,8.97E+01,62.8,75.2,71.3
577,25.4,25.4,25.3,25.4,9.99E+01,9.78E+01,8.03E+01,8.94E+01,62.7,75.2,71.2
578,25.4,25.4,25.3,25.4,9.95E+01,9.74E+01,8.00E+01,8.91E+01,62.5,75.2,71
579,25.4,25.4,25.3,25.4,9.91E+01,9.71E+01,7.98E+01,8.88E+01,62.4,75.1,70.8
580,25.4,25.4,25.3,25.4,9.87E+01,9.67E+01,7.95E+01,8.85E+01,62.1,75.1,70.7
581,25.4,25.4,25.4,25.4,9.84E+01,9.63E+01,7.92E+01,8.82E+01,62,75.1,70.4
582,25.4,25.4,25.3,25.4,9.80E+01,9.60E+01,7.90E+01,8.79E+01,61.8,75,70.3
583,25.4,25.4,25.3,25.4,9.76E+01,9.56E+01,7.88E+01,8.76E+01,61.7,75,70.1
584,25.5,25.4,25.4,25.5,9.72E+01,9.53E+01,7.85E+01,8.73E+01,61.5,75,69.9
585,25.5,25.5,25.4,25.5,9.68E+01,9.50E+01,7.83E+01,8.71E+01,61.4,75,69.8
586,25.5,25.5,25.4,25.5,9.64E+01,9.46E+01,7.80E+01,8.68E+01,61.2,74.8,69.6
